atom_id,atom_name,domain_family,risk_score,risk_tier,review_priority,risk_reasons,structural_status,semantic_status,max_reviewable_verdict
ageoa.quantfin.rng_skip_d12.randomint@ageoa/quantfin/rng_skip_d12/atoms.py:74,ageoa.quantfin.rng_skip_d12.randomint,quantfin,31,medium,review_later,RISK_FFI_BACKED;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.quantfin.rng_skip_d12.randomword64@ageoa/quantfin/rng_skip_d12/atoms.py:106,ageoa.quantfin.rng_skip_d12.randomword64,quantfin,31,medium,review_later,RISK_FFI_BACKED;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.quantfin.tdma_solver_d12.tdmasolver@ageoa/quantfin/tdma_solver_d12/atoms.py:28,ageoa.quantfin.tdma_solver_d12.tdmasolver,quantfin,31,medium,review_later,RISK_FFI_BACKED;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.institutional_quant_engine.hrp_d12.hrppipelinerun@ageoa/institutional_quant_engine/hrp_d12/atoms.py:16,ageoa.institutional_quant_engine.hrp_d12.hrppipelinerun,institutional_quant_engine,30,medium,review_later,RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_PROCEDURAL_WRAPPER;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.biosppy.svm_proc.assess_classification@ageoa/biosppy/svm_proc/atoms.py:118,ageoa.biosppy.svm_proc.assess_classification,biosppy,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,partial,misleading
ageoa.biosppy.svm_proc.assess_runs@ageoa/biosppy/svm_proc/atoms.py:147,ageoa.biosppy.svm_proc.assess_runs,biosppy,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,partial,misleading
ageoa.biosppy.svm_proc.combination@ageoa/biosppy/svm_proc/atoms.py:176,ageoa.biosppy.svm_proc.combination,biosppy,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.biosppy.svm_proc.get_auth_rates@ageoa/biosppy/svm_proc/atoms.py:21,ageoa.biosppy.svm_proc.get_auth_rates,biosppy,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,partial,misleading
ageoa.biosppy.svm_proc.get_id_rates@ageoa/biosppy/svm_proc/atoms.py:47,ageoa.biosppy.svm_proc.get_id_rates,biosppy,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,partial,misleading
ageoa.biosppy.svm_proc.majority_rule@ageoa/biosppy/svm_proc/atoms.py:221,ageoa.biosppy.svm_proc.majority_rule,biosppy,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.hPDB.iterate_pdb_atoms@ageoa/hPDB/atoms.py:24,ageoa.hPDB.iterate_pdb_atoms,hPDB,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.hPDB.iterate_pdb_residues@ageoa/hPDB/atoms.py:39,ageoa.hPDB.iterate_pdb_residues,hPDB,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.heston_model.simulate_heston_paths@ageoa/institutional_quant_engine/heston_model/atoms.py:22,ageoa.institutional_quant_engine.heston_model.simulate_heston_paths,institutional_quant_engine,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.hierarchical_risk_parity.compute_hrp_weights@ageoa/institutional_quant_engine/hierarchical_risk_parity/atoms.py:17,ageoa.institutional_quant_engine.hierarchical_risk_parity.compute_hrp_weights,institutional_quant_engine,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.pronto.flex_estimator.estimate_flex_deflection@ageoa/pronto/flex_estimator/atoms.py:27,ageoa.pronto.flex_estimator.estimate_flex_deflection,pronto,29,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:113,ageoa.quantfin.local_vol_d12.vol,quantfin,29,low,review_later,RISK_FFI_BACKED;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:136,ageoa.quantfin.local_vol_d12.vol,quantfin,29,low,review_later,RISK_FFI_BACKED;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:603,ageoa.quantfin.monte_carlo_anti_d12.process,quantfin,29,low,review_later,RISK_FFI_BACKED;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.offset_tt2tdb_d12.tt2tdb_offset@ageoa/tempo_jl/offset_tt2tdb_d12/atoms.py:17,ageoa.tempo_jl.offset_tt2tdb_d12.tt2tdb_offset,tempo_jl,29,low,review_later,RISK_FFI_BACKED;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.e2e_ppg.gan_rec_d12.gan_reconstruction@ageoa/e2e_ppg/gan_rec_d12/atoms.py:16,ageoa.e2e_ppg.gan_rec_d12.gan_reconstruction,e2e_ppg,28,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_STRUCTURAL_PARTIAL,partial,unknown,acceptable_with_limits
ageoa.biosppy.ecg_christov.christovqrsdetect@ageoa/biosppy/ecg_christov/atoms.py:21,ageoa.biosppy.ecg_christov.christovqrsdetect,biosppy,27,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,acceptable_with_limits
ageoa.biosppy.ecg_zz2018.calculatekurtosissqi@ageoa/biosppy/ecg_zz2018/atoms.py:76,ageoa.biosppy.ecg_zz2018.calculatekurtosissqi,biosppy,27,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,acceptable_with_limits
ageoa.biosppy.ppg_kavsaoglu.detectonsetevents@ageoa/biosppy/ppg_kavsaoglu/atoms.py:20,ageoa.biosppy.ppg_kavsaoglu.detectonsetevents,biosppy,27,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,acceptable_with_limits
ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal@ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py:16,ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal,e2e_ppg,27,low,review_later,RISK_CDG_ISSUES;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_STRUCTURAL_PARTIAL,partial,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.heston_model_d12.hestonpathsampler@ageoa/institutional_quant_engine/heston_model_d12/atoms.py:22,ageoa.institutional_quant_engine.heston_model_d12.hestonpathsampler,institutional_quant_engine,26,low,review_later,RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.graph_time_scale_management@ageoa/tempo_jl/atoms.py:20,ageoa.tempo_jl.graph_time_scale_management,tempo_jl,26,low,review_later,RISK_FFI_BACKED;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.tempo_jl.high_precision_duration@ageoa/tempo_jl/atoms.py:40,ageoa.tempo_jl.high_precision_duration,tempo_jl,26,low,review_later,RISK_FFI_BACKED;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.biosppy.ecg_engzee.engzee_signal_segmentation@ageoa/biosppy/ecg_engzee/atoms.py:23,ageoa.biosppy.ecg_engzee.engzee_signal_segmentation,biosppy,25,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,acceptable_with_limits
ageoa.biosppy.ecg_gamboa.gamboa_segmentation@ageoa/biosppy/ecg_gamboa/atoms.py:19,ageoa.biosppy.ecg_gamboa.gamboa_segmentation,biosppy,25,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,acceptable_with_limits
ageoa.biosppy.pcg_homomorphic.homomorphic_signal_filtering@ageoa/biosppy/pcg_homomorphic/atoms.py:17,ageoa.biosppy.pcg_homomorphic.homomorphic_signal_filtering,biosppy,25,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,acceptable_with_limits
ageoa.pulsar_folding.spline_bandpass_correction@ageoa/pulsar_folding/atoms.py:49,ageoa.pulsar_folding.spline_bandpass_correction,pulsar_folding,25,low,review_later,RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,misleading
ageoa.rust_robotics.dijkstra_path_planning@ageoa/rust_robotics/atoms.py:43,ageoa.rust_robotics.dijkstra_path_planning,rust_robotics,24,low,review_later,RISK_FFI_BACKED;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.rust_robotics.n_joint_arm_solver@ageoa/rust_robotics/atoms.py:19,ageoa.rust_robotics.n_joint_arm_solver,rust_robotics,24,low,review_later,RISK_FFI_BACKED;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.e2e_ppg.gan_rec.generatereconstructedppg@ageoa/e2e_ppg/gan_rec/atoms.py:20,ageoa.e2e_ppg.gan_rec.generatereconstructedppg,e2e_ppg,23,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.e2e_ppg.kazemi_wrapper.wrapperpredictionsignalcomputation@ageoa/e2e_ppg/kazemi_wrapper/atoms.py:17,ageoa.e2e_ppg.kazemi_wrapper.wrapperpredictionsignalcomputation,e2e_ppg,23,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.almgren_chriss_execution@ageoa/institutional_quant_engine/atoms.py:53,ageoa.institutional_quant_engine.almgren_chriss_execution,institutional_quant_engine,23,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,misleading
ageoa.institutional_quant_engine.limit_order_queue_estimator@ageoa/institutional_quant_engine/atoms.py:102,ageoa.institutional_quant_engine.limit_order_queue_estimator,institutional_quant_engine,23,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,misleading
ageoa.institutional_quant_engine.market_making_avellaneda@ageoa/institutional_quant_engine/atoms.py:22,ageoa.institutional_quant_engine.market_making_avellaneda,institutional_quant_engine,23,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,misleading
ageoa.institutional_quant_engine.pin_informed_trading@ageoa/institutional_quant_engine/atoms.py:76,ageoa.institutional_quant_engine.pin_informed_trading,institutional_quant_engine,23,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,fail,misleading
ageoa.mint.apc_module.apccoreevaluation@ageoa/mint/apc_module/atoms.py:14,ageoa.mint.apc_module.apccoreevaluation,mint,23,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.mint.rotary_embedding.rotaryembedding@ageoa/mint/rotary_embedding/atoms.py:18,ageoa.mint.rotary_embedding.rotaryembedding,mint,23,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,fail,misleading
ageoa.molecular_docking.build_complementary.constructcomplementarygraph@ageoa/molecular_docking/build_complementary/atoms.py:16,ageoa.molecular_docking.build_complementary.constructcomplementarygraph,molecular_docking,23,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.molecular_docking.map_to_udg.graphtoudgmapping@ageoa/molecular_docking/map_to_udg/atoms.py:16,ageoa.molecular_docking.map_to_udg.graphtoudgmapping,molecular_docking,23,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,fail,misleading
ageoa.molecular_docking.quantum_mwis_solver@ageoa/molecular_docking/atoms.py:17,ageoa.molecular_docking.quantum_mwis_solver,molecular_docking,23,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,misleading
ageoa.pulsar_folding.dm_can_brute_force@ageoa/pulsar_folding/atoms.py:19,ageoa.pulsar_folding.dm_can_brute_force,pulsar_folding,23,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_SIGNATURE_MISMATCH,pass,unknown,misleading
ageoa.e2e_ppg.heart_cycle.detect_heart_cycles@ageoa/e2e_ppg/heart_cycle/atoms.py:18,ageoa.e2e_ppg.heart_cycle.detect_heart_cycles,e2e_ppg,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.e2e_ppg.reconstruction.gan_patch_reconstruction@ageoa/e2e_ppg/reconstruction/atoms.py:19,ageoa.e2e_ppg.reconstruction.gan_patch_reconstruction,e2e_ppg,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.hftbacktest.initialize_glft_state@ageoa/hftbacktest/atoms.py:19,ageoa.hftbacktest.initialize_glft_state,hftbacktest,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.institutional_quant_engine.hawkes_process.sample_hawkes_event_trajectory@ageoa/institutional_quant_engine/hawkes_process/atoms.py:19,ageoa.institutional_quant_engine.hawkes_process.sample_hawkes_event_trajectory,institutional_quant_engine,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.molecular_docking.build_interaction_graph.networkx_weighted_graph_materialization@ageoa/molecular_docking/build_interaction_graph/atoms.py:88,ageoa.molecular_docking.build_interaction_graph.networkx_weighted_graph_materialization,molecular_docking,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.molecular_docking.mwis_sa.calculate_weight@ageoa/molecular_docking/mwis_sa/atoms.py:66,ageoa.molecular_docking.mwis_sa.calculate_weight,molecular_docking,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.molecular_docking.mwis_sa.is_independent_set@ageoa/molecular_docking/mwis_sa/atoms.py:42,ageoa.molecular_docking.mwis_sa.is_independent_set,molecular_docking,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
ageoa.molecular_docking.mwis_sa.load_graphs_from_folder@ageoa/molecular_docking/mwis_sa/atoms.py:18,ageoa.molecular_docking.mwis_sa.load_graphs_from_folder,molecular_docking,21,low,review_later,RISK_GENERATED_INGEST;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS,pass,fail,misleading
ageoa.quantfin.volatility_surface_modeling@ageoa/quantfin/atoms.py:61,ageoa.quantfin.volatility_surface_modeling,quantfin,21,low,review_later,RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.molecular_docking.greedy_lattice_mapping@ageoa/molecular_docking/atoms.py:67,ageoa.molecular_docking.greedy_lattice_mapping,molecular_docking,19,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,unknown,acceptable_with_limits
ageoa.pronto.rbis_state_estimation@ageoa/pronto/atoms.py:19,ageoa.pronto.rbis_state_estimation,pronto,19,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.quantfin.functional_monte_carlo@ageoa/quantfin/atoms.py:19,ageoa.quantfin.functional_monte_carlo,quantfin,19,low,review_later,RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_WEAK_UPSTREAM_ANCHOR,pass,fail,misleading
ageoa.mint.rotary_embedding_d12.rotaryembedding@ageoa/mint/rotary_embedding_d12/atoms.py:17,ageoa.mint.rotary_embedding_d12.rotaryembedding,mint,18,low,review_later,RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_PARITY;RISK_MISSING_REVIEW_BASIS;RISK_REFINED_INGEST,pass,fail,misleading
ageoa.e2e_ppg.kazemi_wrapper.signalarraynormalization@ageoa/e2e_ppg/kazemi_wrapper/atoms.py:34,ageoa.e2e_ppg.kazemi_wrapper.signalarraynormalization,e2e_ppg,15,low,review_later,RISK_GENERATED_INGEST;RISK_LOW_NAME_ALIGNMENT;RISK_MISSING_REVIEW_BASIS,pass,unknown,acceptable_with_limits
